Year,State,County,PWS Name,PWS Id,Population Served,Annual Mean,Maximum Contaminant Level
2013,Arizona,Maricopa,STONEHEDGE ESTATES,AZ0407371,161,1.43,Less than or Equal to MCL
2013,Arizona,Maricopa,SUNRISE WATER COMPANY,AZ0407070,5003,2.23,Less than or Equal to MCL
2013,Arizona,Maricopa,SURPRISE CITY OF - MOUNTAIN VISTA,AZ0407500,31649,2.88,Less than or Equal to MCL
2013,Arizona,Maricopa,TEMPE CITY OF,AZ0407100,165000,3.8,Less than or Equal to MCL
2013,Arizona,Maricopa,TIERRA BUENA WATER COMPANY,AZ0407073,315,3.5,Less than or Equal to MCL
2013,Arizona,Maricopa,TOLLESON CITY OF,AZ0407101,6680,2.85,Less than or Equal to MCL
2013,Arizona,Maricopa,TRIPLE G DAIRY,AZ0407713,84,2.25,Less than or Equal to MCL
2013,Arizona,Maricopa,TWO TANKS COMMUNITY WELL,AZ0407524,27,0.79,Less than or Equal to MCL
2013,Arizona,Maricopa,USAF LUKE AIR FORCE BASE,AZ0407305,7775,5.25,Less than or Equal to MCL
2013,Arizona,Maricopa,VALLEY UTILITIES WATER COMPANY GLENDALE,AZ0407079,3900,4.21,Less than or Equal to MCL
2013,Arizona,Maricopa,VALLEY VIEW WATER COMPANY,AZ0407677,60,1.95,Less than or Equal to MCL
2013,Arizona,Maricopa,VISTANCIA PUBLIC WATER SYSTEM,AZ0407520,10263,1.3,Less than or Equal to MCL
2013,Arizona,Maricopa,VWC BUCKEYE DIV - SONORAN RIDGE,AZ0407732,232,1.3,Less than or Equal to MCL
2013,Arizona,Maricopa,VWC BUCKEYE DIV BULFER PRIMROSE,AZ0407114,258,6.7,Less than or Equal to MCL
2013,Arizona,Maricopa,VWC BUCKEYE DIVISION SUN VALLEY,AZ0407195,1170,1.7,Less than or Equal to MCL
2013,Arizona,Maricopa,WATER UTILITY OF GREATER BUCKEYE INC.,AZ0407618,288,2,Less than or Equal to MCL
2013,Arizona,Maricopa,WEST END WATER COMPANY - WHEAT,AZ0407167,53,0.58,Less than or Equal to MCL
2013,Arizona,Maricopa,WEST END WATER COMPANY - WITTMAN,AZ0407067,600,0.59,Less than or Equal to MCL
2013,Arizona,Maricopa,WICKENBURG TOWN OF,AZ0407045,6200,2.85,Less than or Equal to MCL
2013,Arizona,Mohave,AZ STATE PRISON - GEO GROUP - KINGMAN,AZ0408184,3500,2.9,Less than or Equal to MCL
2013,Arizona,Mohave,BEAVER DAM EAST DWID,AZ0408127,75,1.4,Less than or Equal to MCL
2013,Arizona,Mohave,BEAVER DAM WC SYSTEM 1,AZ0408006,1152,0.73,Less than or Equal to MCL
2013,Arizona,Mohave,BEAVER DAM WC SYSTEM 2,AZ0408093,178,0.3,Less than or Equal to MCL
2013,Arizona,Mohave,BERMUDA WATER COMPANY INC,AZ0408063,18000,3.22,Less than or Equal to MCL
2013,Arizona,Mohave,BIASI WATER COMPANY,AZ0408138,425,1,Less than or Equal to MCL
2013,Arizona,Mohave,CENTENNIAL PARK DWID,AZ0408090,1267,0.03,Not Detected
2013,Arizona,Mohave,CERBAT WATER COMPANY,AZ0408341,653,1.6,Less than or Equal to MCL
2013,Arizona,Mohave,CHIEF SLEEP EASY TP,AZ0408089,124,0.98,Less than or Equal to MCL
2013,Arizona,Mohave,CHLORIDE DWID,AZ0408005,300,2.3,Less than or Equal to MCL
2013,Arizona,Mohave,DS WATER COMPANY,AZ0408072,244,0.85,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - CAMP MOHAVE,AZ0408037,193,0.03,Not Detected
2013,Arizona,Mohave,EPCOR - DESERT FOOTHILLS,AZ0408137,3036,3.4,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - LAKE HAVASU,AZ0408015,4402,3.11,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - LAKE MOHAVE HIGHLANDS,AZ0408062,702,3.7,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - MOHAVE,AZ0408032,36330,4.17,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - NORTH MOHAVE VALLEY,AZ0408068,4944,2.07,Less than or Equal to MCL
2013,Arizona,Mohave,EPCOR - WILLOW VALLEY/LAKE CIMARRON,AZ0408129,367,0.03,Not Detected
2013,Arizona,Mohave,FORT MOJAVE TRIBAL UTILITY AUTHORITY,AZ0408003,2423,0.02,Not Detected
2013,Arizona,Mohave,GHR LANDOWNERS ASSN WATER COOP,AZ0408150,280,4,Less than or Equal to MCL
2013,Arizona,Mohave,GOLDEN SHORES WATER COMPANY,AZ0408024,1516,1.5,Less than or Equal to MCL
2013,Arizona,Mohave,GOLDEN VALLEY IMPROVEMENT DISTRICT,AZ0408081,3950,2.3,Less than or Equal to MCL
2013,Arizona,Mohave,HARDYVILLE MANOR,AZ0408342,39,0.05,Not Detected
2013,Arizona,Mohave,HATCH VALLEY DWID,AZ0408014,150,4.9,Less than or Equal to MCL
2013,Arizona,Mohave,HAVASU HEIGHTS DWID,AZ0408026,420,4.95,Less than or Equal to MCL
2013,Arizona,Mohave,JOSHUA VALLEY WATER COMPANY,AZ0408017,950,3.46,Less than or Equal to MCL
2013,Arizona,Mohave,KATHERINE HEIGHTS,AZ0408174,415,4.85,Less than or Equal to MCL
2013,Arizona,Mohave,KATHERINE LANDING DWTP,AZ0408701,1300,0.21,Less than or Equal to MCL
2013,Arizona,Mohave,KATHERINE RESORTS LANDING,AZ0408018,58,0.47,Less than or Equal to MCL
2013,Arizona,Mohave,KINGMAN MUNICIPAL WATER,AZ0408020,45000,3.35,Less than or Equal to MCL
2013,Arizona,Mohave,LAGOON ESTATES WC UNIT 2,AZ0408046,90,0.05,Not Detected
2013,Arizona,Mohave,LAGOON ESTATES WC UNIT 7,AZ0408021,1770,0.03,Not Detected
2013,Arizona,Mohave,LAKE HAVASU CITY OF,AZ0408022,54610,1,Less than or Equal to MCL
2013,Arizona,Mohave,MT TIPTON WATER COMPANY,AZ0408059,1812,4.33,Less than or Equal to MCL
2013,Arizona,Mohave,NPS TEMPLE BAR WTP,AZ0408703,1545,2.2,Less than or Equal to MCL
2013,Arizona,Mohave,PARADISE TRAILS PIONEER VALLEY WS,AZ0408178,60,0.05,Not Detected
2013,Arizona,Mohave,RANCH WATER SERVICE INC,AZ0408082,135,3.8,Less than or Equal to MCL
2013,Arizona,Mohave,ROSIE'S DEN CAFE,AZ0408307,29,3.9,Less than or Equal to MCL
2013,Arizona,Mohave,SILVER CREEK RV PARK,AZ0408064,280,8.7,Less than or Equal to MCL
2013,Arizona,Mohave,SILVERVIEW RV PARK,AZ0408164,800,1.4,Less than or Equal to MCL
2013,Arizona,Mohave,SNOWBIRD RV PARK,AZ0408066,180,0.66,Less than or Equal to MCL
2013,Arizona,Mohave,SO HI DWID,AZ0408041,500,2.2,Less than or Equal to MCL
2013,Arizona,Mohave,SUN SHINERS MHP,AZ0408080,136,0.82,Less than or Equal to MCL
2013,Arizona,Mohave,TRUXTON CANYON WATER COMPANY,AZ0408035,2139,1.75,Less than or Equal to MCL
2013,Arizona,Mohave,VALLEY PIONEERS WATER COMPANY INC,AZ0408038,5005,2.5,Less than or Equal to MCL
2013,Arizona,Mohave,VIRGIN MOUNTAIN ESTATES MHP,AZ0408142,100,1.8,Less than or Equal to MCL
2013,Arizona,Mohave,VIRGIN MOUNTAIN UTILITIES COMPANY,AZ0408173,149,1.3,Less than or Equal to MCL
2013,Arizona,Mohave,WALNUT CREEK WATER COMPANY,AZ0408078,625,3.4,Less than or Equal to MCL
2013,Arizona,Mohave,WHITE HILLS WATER COMPANY UNIT 1,AZ0408149,46,4.2,Less than or Equal to MCL
2013,Arizona,Mohave,WHITE HILLS WATER COMPANY UNITS 3 4 6,AZ0408039,63,5.3,Less than or Equal to MCL
2013,Arizona,Mohave,WILLOW BEACH NPS,AZ0408704,250,1.7,Less than or Equal to MCL
2013,Arizona,Mohave,YUCCA WATER ASSOCIATION,AZ0408042,250,3.05,Less than or Equal to MCL
2013,Arizona,Navajo,A PETERSEN WATER COMPANY,AZ0409032,112,0.91,Less than or Equal to MCL
2013,Arizona,Navajo,AMERICAN INDIAN CHRISTIAN MISSION,AZ0409074,64,0.42,Less than or Equal to MCL
2013,Arizona,Navajo,ARIZONA WATER CO - LAKESIDE,AZ0409003,10882,0.4,Less than or Equal to MCL
2013,Arizona,Navajo,ARIZONA WATER CO - OVERGAARD,AZ0409004,10426,0.21,Less than or Equal to MCL
2013,Arizona,Navajo,ARIZONA WATER CO - PINETOP LAKES,AZ0409018,3433,0.18,Less than or Equal to MCL
2013,Arizona,Navajo,BUCKSKIN ARTISTS COMMUNITY,AZ0409305,290,0.36,Less than or Equal to MCL
2013,Arizona,Navajo,CITY OF SHOW LOW,AZ0409026,17139,0.12,Less than or Equal to MCL
2013,Arizona,Navajo,CLAY SPRINGS DWID,AZ0409009,380,0.23,Less than or Equal to MCL
2013,Arizona,Navajo,COUNTRY LANE TRAILER PARK,AZ0409311,280,0.05,Not Detected
2013,Arizona,Navajo,HEBER DWID,AZ0409014,850,0.66,Less than or Equal to MCL
2013,Arizona,Navajo,HIGH COUNTRY PINES WATER COMPANY,AZ0409329,301,0.3,Less than or Equal to MCL
2013,Arizona,Navajo,HOLBROOK CITY OF,AZ0409015,5318,0.5,Not Detected
2013,Arizona,Navajo,JOSEPH CITY DWID,AZ0409016,1511,0.03,Not Detected
2013,Arizona,Navajo,MISTY MOUNTAIN DWID,AZ0409075,71,0.38,Less than or Equal to MCL
2013,Arizona,Navajo,MOUNTAIN GLEN WATER SERVIC LINDEN TRAILS,AZ0409090,853,0.37,Less than or Equal to MCL
2013,Arizona,Navajo,NAVAJO WATER - CHAPARRAL PINES,AZ0409039,237,0.44,Less than or Equal to MCL
2013,Arizona,Navajo,NAVAJO WATER - LAGUNA ESTATES,AZ0409000,60,0.29,Less than or Equal to MCL
2013,Arizona,Navajo,NAVAJO WATER - SUMMER PINES,AZ0409030,440,2.4,Less than or Equal to MCL
2013,Arizona,Navajo,PINEDALE DWID,AZ0409041,304,0.39,Less than or Equal to MCL
2013,Arizona,Navajo,PINETOP WATER COMMUNITY FACILITIES DIST,AZ0409021,3000,0.24,Less than or Equal to MCL
2013,Arizona,Navajo,PONDEROSA DWID,AZ0409023,4933,0.4,Less than or Equal to MCL
2013,Arizona,Navajo,PORTER CREEK DWID,AZ0409013,300,0.22,Less than or Equal to MCL
2013,Arizona,Navajo,PORTER MOUNTAIN DWID,AZ0409024,378,0.05,Not Detected
2013,Arizona,Navajo,RETAW WATER COMPANY,AZ0409017,40,0.38,Less than or Equal to MCL
2013,Arizona,Navajo,RUNNING BEAR MOBILE RESORT,AZ0409316,150,0.84,Less than or Equal to MCL
2013,Arizona,Navajo,SKY HI DWID,AZ0409028,168,0.21,Less than or Equal to MCL
2013,Arizona,Navajo,SNOWFLAKE TOWN OF,AZ0409029,5590,0.19,Less than or Equal to MCL
2013,Arizona,Navajo,SUN VALLEY UTILITIES,AZ0409001,287,0.01,Not Detected
2013,Arizona,Navajo,SWEETWATER RANCH - TOWN OF TAYLOR,AZ0409086,180,0.2,Less than or Equal to MCL
2013,Arizona,Navajo,TIMBERLAND ACRES DWID,AZ0409005,333,0.05,Not Detected
2013,Arizona,Navajo,TIMBERLINE MHP,AZ0409300,350,0.18,Less than or Equal to MCL
2013,Arizona,Navajo,TOWN OF TAYLOR,AZ0409031,3175,1.07,Less than or Equal to MCL
2013,Arizona,Navajo,VOYAGER AT WHITE MOUNTAIN LAKES WC,AZ0409034,1500,0.29,Less than or Equal to MCL
2013,Arizona,Navajo,WATCO WATER,AZ0409049,660,0.33,Less than or Equal to MCL
2013,Arizona,Navajo,WHITE MOUNTAIN SUMMER HOMES DWID,AZ0409036,1223,0.27,Less than or Equal to MCL
2013,Arizona,Navajo,WHITE MOUNTAIN WATER COMPANY,AZ0409330,500,0.05,Not Detected
2013,Arizona,Navajo,WINSLOW CITY OF,AZ0409035,9789,0.03,Not Detected
2013,Arizona,Navajo,WONDERLAND ACRES DWID,AZ0409060,380,0.92,Less than or Equal to MCL
2013,Arizona,Navajo,WOODRUFF DOMESTIC WATER COMPANY INC,AZ0409050,138,0.05,Not Detected
2013,Arizona,Pima,ADOC TUCSON,AZ0420557,4500,1.1,Less than or Equal to MCL
2013,Arizona,Pima,AJO IMPROVEMENT COMPANY,AZ0410001,1600,3.5,Less than or Equal to MCL
2013,Arizona,Pima,ANWAY MANVILLE WATER COMPANY,AZ0410354,729,3.05,Less than or Equal to MCL
2013,Arizona,Pima,ARIVACA TOWNSITE WATER COOP,AZ0410002,150,1.2,Less than or Equal to MCL
2013,Arizona,Pima,AVRA WATER COOP INC,AZ0410006,7650,1.45,Less than or Equal to MCL
2013,Arizona,Pima,BERMUDA GARDENS TRAILER PARK,AZ0420014,300,1.8,Less than or Equal to MCL
2013,Arizona,Pima,CACTUS COUNTRY RV RESORT,AZ0420197,758,5.1,Less than or Equal to MCL
2013,Arizona,Pima,CAMMIES FOOTHILLS VISTA MHC,AZ0420575,123,2.1,Less than or Equal to MCL
2013,Arizona,Pima,CAMPBELL ESTATES MHP,AZ0420019,300,2.91,Less than or Equal to MCL
2013,Arizona,Pima,CAROLANNE DRIVE HOA,AZ0420529,51,0.41,Less than or Equal to MCL
2013,Arizona,Pima,CASITAS DE CASTILIAN,AZ0420531,161,2.8,Less than or Equal to MCL
2013,Arizona,Pima,CATALINA COUNTRY MOBILE,AZ0420500,76,1.2,Less than or Equal to MCL
2013,Arizona,Pima,CATALINA VILLAGE,AZ0410219,107,0.35,Less than or Equal to MCL
2013,Arizona,Pima,COLONIAL MOBILE HOME PARK,AZ0420512,150,1.3,Less than or Equal to MCL
2013,Arizona,Pima,COMMUNITY WC OF GREEN VALLEY,AZ0410004,21490,0.96,Less than or Equal to MCL
2013,Arizona,Pima,CORONADO FOREST DRIVE WATER COOP,AZ0420475,42,1.5,Less than or Equal to MCL
2013,Arizona,Pima,CRESCENT MANOR MHP,AZ0420026,200,2.2,Less than or Equal to MCL
2013,Arizona,Pima,CROSSROADS PARK MHP,AZ0420096,93,3,Less than or Equal to MCL
2013,Arizona,Pima,DEEP WELL COOP,AZ0420598,26,1.6,Less than or Equal to MCL
2013,Arizona,Pima,DESERT PARADISE MHP LLC,AZ0420546,126,7.1,Less than or Equal to MCL
2013,Arizona,Pima,DESERT SHORES RV MHP,AZ0420033,220,4.03,Less than or Equal to MCL
2013,Arizona,Pima,DESERT WATER COOP,AZ0410188,150,1.6,Less than or Equal to MCL
2013,Arizona,Pima,DIAMOND GROVE MOBILE HOME ESTATES,AZ0420542,426,5,Less than or Equal to MCL
2013,Arizona,Pima,DOME WELL COOP,AZ0410260,28,0.03,Not Detected
2013,Arizona,Pima,EMERY PARK MHP,AZ0420041,248,0.86,Less than or Equal to MCL
2013,Arizona,Pima,FAR HORIZONS EAST MHP,AZ0420443,870,0.8,Less than or Equal to MCL
2013,Arizona,Pima,FAR HORIZONS MHP,AZ0420042,385,7.3,Less than or Equal to MCL
2013,Arizona,Pima,FARMERS WATER CO CONTINENTAL,AZ0410049,3753,5.3,Less than or Equal to MCL
2013,Arizona,Pima,FARMERS WATER CO SAHUARITA,AZ0410048,243,4.7,Less than or Equal to MCL
2013,Arizona,Pima,FARMERS WATER CO SAHUARITA HIGHLANDS,AZ0410414,416,1.3,Less than or Equal to MCL
2013,Arizona,Pima,FARMERS WATER CO SANTA RITA SPRINGS,AZ0410213,3621,5,Less than or Equal to MCL
2013,Arizona,Pima,FEDERAL CORRECTIONAL INST,AZ0410187,850,0.5,Not Detected
2013,Arizona,Pima,FLOWING WELLS IRRIGATION DISTRICT,AZ0410051,16000,1.48,Less than or Equal to MCL
2013,Arizona,Pima,FRANCESCA WATER CO AMBER ANN,AZ0410317,120,1.6,Less than or Equal to MCL
2013,Arizona,Pima,FRANCESCA WATER COMPANY TALA WAY,AZ0410283,285,1.7,Less than or Equal to MCL
2013,Arizona,Pima,GARIGANS GULCH WATER COOP,AZ0410481,35,0.53,Less than or Equal to MCL
2013,Arizona,Pima,GATOR WATER,AZ0410445,25,1.5,Less than or Equal to MCL
2013,Arizona,Pima,GREEN VALLEY DWID,AZ0410157,8793,1.7,Less than or Equal to MCL
2013,Arizona,Pima,HALCYON ACRES 2,AZ0410058,102,1.4,Less than or Equal to MCL
2013,Arizona,Pima,HALCYON ACRES WATER USERS ASSOCIATION,AZ0410057,234,0.23,Less than or Equal to MCL
2013,Arizona,Pima,HIGH CHAPARRAL WATER COOP,AZ0410282,52,1.6,Less than or Equal to MCL
2013,Arizona,Pima,KAHLUA WELL COOP,AZ0410405,87,0.59,Less than or Equal to MCL
2013,Arizona,Pima,KLAFTER WELL COOP,AZ0410400,45,0.67,Less than or Equal to MCL
2013,Arizona,Pima,LA CASITA WATER COMPANY 1,AZ0410409,216,2.5,Less than or Equal to MCL
2013,Arizona,Pima,LA CASITA WATER COMPANY 2,AZ0410410,297,1.07,Less than or Equal to MCL
2013,Arizona,Pima,LA CASITA WATER COMPANY 3,AZ0420606,876,2.9,Less than or Equal to MCL
2013,Arizona,Pima,LAKEWOOD ESTATES WATER COMPANY,AZ0410063,807,4.15,Less than or Equal to MCL
2013,Arizona,Pima,LAS QUINTAS SERENAS WATER COMPANY,AZ0410064,2465,0.44,Less than or Equal to MCL
2013,Arizona,Pima,LAZY A MOBILE HOME PARK,AZ0420392,32,1.1,Less than or Equal to MCL
2013,Arizona,Pima,LAZY ACRES MHP,AZ0420176,75,6.8,Less than or Equal to MCL
2013,Arizona,Pima,LAZY C WATER SERVICES,AZ0410065,350,3.75,Less than or Equal to MCL
2013,Arizona,Pima,LOS ARBOLES MOBILE HOME PARK,AZ0420175,300,1.69,Less than or Equal to MCL
2013,Arizona,Pima,LOS CERROS WATER COMPANY INC,AZ0410128,2535,1.93,Less than or Equal to MCL
2013,Arizona,Pima,LYN LEE WATER COMPANY,AZ0410007,90,8,Less than or Equal to MCL
2013,Arizona,Pima,MARANA CORRECTIONAL FACILITY,AZ0410350,625,4,Less than or Equal to MCL
2013,Arizona,Pima,MARANA DWID - CULVER,AZ0410070,554,2.4,Less than or Equal to MCL
2013,Arizona,Pima,MARANA DWID - DERRINGER,AZ0410139,1385,4.27,Less than or Equal to MCL
2013,Arizona,Pima,MARANA MUNICIPAL - AIRLINE LAMBERT,AZ0410138,1278,4.29,Less than or Equal to MCL
2013,Arizona,Pima,MARANA MUNICIPAL - HARTMAN VISTAS,AZ0410329,2768,1.83,Less than or Equal to MCL
2013,Arizona,Pima,MARANA MUNICIPAL - MARANA,AZ0410150,7630,2.97,Less than or Equal to MCL
2013,Arizona,Pima,MARANA MUNICIPAL - PICTURE ROCKS,AZ0410092,4763,3.85,Less than or Equal to MCL
2013,Arizona,Pima,MARANA MUNICIPAL-PALO VERDE,AZ0410136,133,3.7,Less than or Equal to MCL
2013,Arizona,Pima,MESALAND WATER COMPANY,AZ0410074,300,1.8,Less than or Equal to MCL
2013,Arizona,Pima,MESQUITE WELL GROUP,AZ0410360,42,0.85,Less than or Equal to MCL
2013,Arizona,Pima,METROPOLITAN DWID,AZ0410076,44998,2.21,Less than or Equal to MCL
2013,Arizona,Pima,METROPOLITAN DWID - DIABLO VILLAGE,AZ0410357,4252,1.21,Less than or Equal to MCL
2013,Arizona,Pima,METROPOLITAN DWID - E T SYSTEM,AZ0410046,870,2.95,Less than or Equal to MCL
2013,Arizona,Pima,METROPOLITAN DWID - HUB,AZ0410060,4167,1.24,Less than or Equal to MCL
2013,Arizona,Pima,METROPOLITAN DWID - LAZY B,AZ0410218,80,1.3,Less than or Equal to MCL
2013,Arizona,Pima,MILE MARKER 54 WC WATER WELL,AZ0410480,69,2.2,Less than or Equal to MCL
2013,Arizona,Pima,MIRABELL WATER COMPANY,AZ0410178,171,1.7,Less than or Equal to MCL
2013,Arizona,Pima,MISSION PALMS APARTMENTS,AZ0420570,212,1.8,Less than or Equal to MCL
2013,Arizona,Pima,MOBILE HOME PROPERTIES,AZ0410319,114,1.3,Less than or Equal to MCL
2013,Arizona,Pima,MT LEMMON DWID,AZ0410140,298,0.19,Less than or Equal to MCL
2013,Arizona,Pima,NORTH LA CHOLLA MHP,AZ0420043,150,6.15,Less than or Equal to MCL
2013,Arizona,Pima,ORACLE NORTH HOME OWNERS ASSOC,AZ0410404,93,3.3,Less than or Equal to MCL
2013,Arizona,Pima,ORCHARD VALLEY MOBILE HOME PARK,AZ0420159,50,5.4,Less than or Equal to MCL
2013,Arizona,Pima,ORO VALLEY WATER COUNTRYSIDE,AZ0410175,5113,1.1,Less than or Equal to MCL
2013,Arizona,Pima,ORO VALLEY WATER UTILITY,AZ0410164,35739,1.35,Less than or Equal to MCL
2013,Arizona,Pima,PANTANO WATER COOP,AZ0410281,104,1.8,Less than or Equal to MCL
2013,Arizona,Pima,PARK PLACE APARTMENTS,AZ0420534,730,4.1,Less than or Equal to MCL
2013,Arizona,Pima,PICO VISTA COMMUNITY WELL,AZ0410435,54,1.5,Less than or Equal to MCL
2013,Arizona,Pima,PITA WATER COMPANY,AZ0420600,54,6.4,Less than or Equal to MCL
2013,Arizona,Pima,QUAIL CREEK WATER COMPANY,AZ0410262,5630,2.27,Less than or Equal to MCL
2013,Arizona,Pima,RAINDANCE WATER COOP,AZ0410278,204,1.6,Less than or Equal to MCL
2013,Arizona,Pima,RANCHO DEL CONEJO COMM WATER CO,AZ0410142,864,1.25,Less than or Equal to MCL
2013,Arizona,Pima,RANCHO SIERRITA WELL ASSOC,AZ0410286,66,0.38,Less than or Equal to MCL
2013,Arizona,Pima,RANCHO TIERRA BLANCA POA,AZ0410272,102,1.1,Less than or Equal to MCL
2013,Arizona,Pima,RANCHWOOD MOBILE PARK COMM,AZ0420205,225,1.88,Less than or Equal to MCL
2013,Arizona,Pima,RAY WATER COMPANY INC,AZ0410095,4500,0.85,Less than or Equal to MCL
2013,Arizona,Pima,RILLITO WATER USERS ASSOC,AZ0410098,156,4.97,Less than or Equal to MCL
2013,Arizona,Pima,RINCON COUNTRY EAST RV,AZ0420602,912,0.37,Less than or Equal to MCL
2013,Arizona,Pima,RINCON MESA LANDOWNERS,AZ0410199,75,0.77,Less than or Equal to MCL
2013,Arizona,Pima,RINCON WATER COMPANY,AZ0410144,170,0.03,Not Detected
2013,Arizona,Pima,RIO VISTA MOBILE HOME PARK,AZ0420487,285,1.94,Less than or Equal to MCL
2013,Arizona,Pima,SAGUARO WATER COMPANY,AZ0410177,3094,1.24,Less than or Equal to MCL
2013,Arizona,Pima,SAHUARITA VILLAGE WATER,AZ0410123,120,6.3,Less than or Equal to MCL
2013,Arizona,Pima,SAHUARITA WATER COMPANY,AZ0410312,16200,1.45,Less than or Equal to MCL
2013,Arizona,Pima,SAMALAYUCCA IMPROVEMENT ASSOC,AZ0410101,150,1.4,Less than or Equal to MCL
2013,Arizona,Pima,SANDARIO WATER COMPANY,AZ0410093,1062,3.05,Less than or Equal to MCL
2013,Arizona,Pima,SANTA RITA HEIGHTS MHP,AZ0420419,126,2.12,Less than or Equal to MCL
2013,Arizona,Pima,SASABE BORDER VILLAGE,AZ0410047,63,0.22,Less than or Equal to MCL
2013,Arizona,Pima,SHAE WATER COMPANY,AZ0410268,54,6.9,Less than or Equal to MCL
2013,Arizona,Pima,SHILOH WATER COMPANY,AZ0410450,309,1.72,Less than or Equal to MCL
2013,Arizona,Pima,SIERRA COURT TRAILER PARK,AZ0420092,96,0.38,Less than or Equal to MCL
2013,Arizona,Pima,SIERRITA MOUNTAIN WATER CO-OP,AZ0410208,258,1.8,Less than or Equal to MCL
2013,Arizona,Pima,SIETA CASA JOINT VENTURE,AZ0410242,36,0.14,Less than or Equal to MCL
2013,Arizona,Pima,SILVER CHOLLA MHP,AZ0420478,168,6.85,Less than or Equal to MCL
2013,Arizona,Pima,SPANISH TRAIL WATER COMPANY,AZ0410127,1050,1.62,Less than or Equal to MCL
2013,Arizona,Pima,SUMMIT WATER COMPANY,AZ0420178,48,1.9,Less than or Equal to MCL
2013,Arizona,Pima,SUMMIT WATER COOP,AZ0420595,78,3.45,Less than or Equal to MCL
2013,Arizona,Pima,SUPERSTITION WATER COOP,AZ0410311,60,3,Less than or Equal to MCL
2013,Arizona,Pima,THIM UTILITY COMPANY,AZ0410117,250,3.4,Less than or Equal to MCL
2013,Arizona,Pima,THIM UTILITY COMPANY - RANCHO VISTA,AZ0410351,153,1.25,Less than or Equal to MCL
2013,Arizona,Pima,THIM UTILITY COMPANY - WELL 9,AZ0410206,210,1.8,Less than or Equal to MCL
2013,Arizona,Pima,THIM UTILITY COMPANY 2,AZ0410228,415,1.3,Less than or Equal to MCL
2013,Arizona,Pima,THIM WATER COMPANY 2,AZ0410264,450,2.4,Less than or Equal to MCL
2013,Arizona,Pima,TIERRA LINDA HOA WATER COMPANY,AZ0410411,187,1.2,Less than or Equal to MCL
2013,Arizona,Pima,TOWN COUNTRY MHP,AZ0420109,990,1.38,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON CITY OF,AZ0410112,675686,1.77,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER CATALINA,AZ0410171,1053,1.92,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER CORONA DE TUCSON,AZ0410169,8103,0.99,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER DIAMOND BELL,AZ0410159,622,1.55,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER RANCHO DEL SOL LINDO,AZ0410173,2859,4.45,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER SIERRITA FOOTHILLS,AZ0410270,73,1.65,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER SILVERBELL WEST,AZ0410162,246,4.45,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER THUNDERHEAD,AZ0410179,160,1.65,Less than or Equal to MCL
2013,Arizona,Pima,TUCSON WATER VALLEY VIEW ACRES,AZ0410158,426,1.6,Less than or Equal to MCL
2013,Arizona,Pima,USAF DAVIS MONTHAN AFB,AZ0420549,14775,0.7,Less than or Equal to MCL
2013,Arizona,Pima,VAIL WATER COMPANY,AZ0410041,11525,1.18,Less than or Equal to MCL
2013,Arizona,Pima,VALLE VERDE DEL NORTE,AZ0410152,300,0.43,Less than or Equal to MCL
2013,Arizona,Pima,VIA VERDE WEST MHP,AZ0420420,156,1.66,Less than or Equal to MCL
2013,Arizona,Pima,VILLA CAPRI MHP,AZ0420445,516,5.23,Less than or Equal to MCL
2013,Arizona,Pima,VISTA DEL NORTE MHP,AZ0420439,894,0.38,Less than or Equal to MCL
2013,Arizona,Pima,VOYAGER WATER COMPANY,AZ0410035,6314,1.11,Less than or Equal to MCL
2013,Arizona,Pima,WELLS FARGO WATER COMPANY,AZ0410269,200,1.7,Less than or Equal to MCL
2013,Arizona,Pima,WHY DWID,AZ0410118,400,3.6,Less than or Equal to MCL
2013,Arizona,Pima,WILDFLOWER WATER COOP,AZ0410265,200,1.7,Less than or Equal to MCL
2013,Arizona,Pima,WILMOT WATER USERS GROUP,AZ0410402,30,0.7,Less than or Equal to MCL
2013,Arizona,Pima,WINTERHAVEN WATER DEVELOPMENT,AZ0410119,810,3.1,Less than or Equal to MCL
2013,Arizona,Pima,WORDEN WATER COMPANY,AZ0410132,60,1.2,Less than or Equal to MCL
2013,Arizona,Pinal,ADOC EYMAN UNIT,AZ0411705,5100,2.7,Less than or Equal to MCL
2013,Arizona,Pinal,ADOC FLORENCE ASP,AZ0411066,5052,0.76,Less than or Equal to MCL
2013,Arizona,Pinal,AMERICAN REALTY MORTGAGE COMPANY,AZ0411301,98,5.25,Less than or Equal to MCL
2013,Arizona,Pinal,ANTELOPE PEAK DWID,AZ0411712,60,9.42,Less than or Equal to MCL
